,name,category,latitude,longitude
2691,Sekolah Menengah Kebangsaan Desa Petaling,education,3.081886175,101.7121859
2692,Sekolah Menengah Kebangsaan Seri Permaisuri,education,3.107298,101.717493
2693,Sekolah Kebangsaan Desa Petaling,education,3.08338,101.709
2694,Sekolah Jenis Kebangsaan (Cina) Taman Connaught,education,3.083973,101.735862
2695,Sekolah Menengah Kebangsaan Taman Connaught,education,3.08352,101.736
2696,UCSI University Malaysia,education,3.079619,101.733266
2697,Sekolah Menengah Kebangsaan Cheras,education,3.10927,101.727
2698,Sekolah Kebangsaan Bandar Tasik Selatan,education,3.07398,101.72
2699,Sekolah Menengah Kebangsaan Bandar Tasik Selatan,education,3.072738357,101.7191987
2700,A Star Kids - Taman Len Seng,education,3.1015277,101.7403855
2701,Sekolah Menengah Kebangsaan Orkid Desa,education,3.077156,101.736661
2702,Sekolah Jenis Kebangsaan (Cina) Tai Thung,education,3.106086,101.705617
2703,Sekolah Kebangsaan Taman Segar,education,3.09058,101.745
2704,Sekolah Kebangsaan Desa Tasik,education,3.07115,101.713
2705,Al-Madinah International University,education,3.083603,101.700451
2706,Sekolah Jenis Kebangsaan (Cina) Salak South,education,3.086843,101.699238
2707,Sekolah Kebangsaan Seri Cheras,education,3.11503,101.728
2708,Sekolah Kebangsaan Jalan Sungai Besi 2,education,3.11023,101.705
2709,Sekolah Kebangsaan Jalan Sungei Besi 1,education,3.1104,101.705
2710,Sri Sempurna International School,education,3.099239,101.74593
2711,Sekolah Jenis Kebangsaan (Cina) Confucian,education,3.1098060000000003,101.704117
2712,Sekolah Jenis Kebangsaan (Cina) Kwong Hon,education,3.0676240000000004,101.716571
2713,COSMOTOTS iqd - Cheras,education,3.0735454,101.7394936
2714,Sekolah Kebangsaan Sg Besi,education,3.06717,101.716
2715,Sekolah Jenis Kebangsaan (Cina) Naam Kheung,education,3.118618,101.724609
2716,Sekolah Jenis Kebangsaan (Tamil) Sg Besi,education,3.06662708,101.7147567
2717,Sekolah Menengah Kebangsaan Sungai Besi,education,3.06653,101.715
2718,Klinik Kesihatan Bandar Tun Razak ,healthcare,3.087158,101.720489
2719,Pusat Pakar Ukm,healthcare,3.09822,101.726
2720,Pantai Hospital Cheras,healthcare,3.1025897,101.7406991
2721,Cheras Specialist Maternity Centre,healthcare,3.11293,101.7295898
2722,Bandar Tun Razak,transportation,3.089669,101.7125175
2723,Taman Midah,transportation,3.104317,101.73214
2724,Salak Selatan,transportation,3.0980556,101.7052778
2725,Taman Mutiara,transportation,3.091327,101.740295
2726,Salak Selatan,transportation,3.1022403,101.7063846
2727,Bandar Tasik Selatan,transportation,3.0760769,101.7113663
2728,Bandar Tasik Selatan,transportation,3.0760769,101.7113663
2729,Bandar Tasik Selatan,transportation,3.0760769,101.7113663
2730,Taman Pertama,transportation,3.11262,101.729256
2731,Taman Connaught,transportation,3.079173,101.74514
2732,Taman Naga Emas,transportation,3.07792,101.699439
2733,Garden International School Early Years Centre,education,3.158849,101.647333
2734,Trinity Kids - Mont Kiara,education,3.1674535,101.644195
2735,Sekolah Menengah Kebangsaan Seri Hartamas,education,3.15748,101.647
2736,Trinity Kids - Summer Suites KL,education,3.167454,101.646384
2737,Brainy Bunch  - Sri Hartamas,education,3.1605,101.6504
2738,Garden International School,education,3.16799,101.648877
2739,Sekolah Kebangsaan Seri Hartamas,education,3.16077,101.654
2740,Sekolah Kebangsaan Bkt Damansara,education,3.15677,101.656
2741,Mont'Kiara International School (MKIS),education,3.1737515,101.65315859999998
2742,Sekolah Kebangsaan Sg Penchala,education,3.165438,101.625782
2743,The children's house - Aman Walk,education,3.1722407,101.6548194
2744,Cempaka International School - Damansara Heights Campus,education,3.1517157000000005,101.6569809
2745,Sekolah Kebangsaan Taman Tun Dr. Ismail (2),education,3.1456,101.631
2746,The children's house - Batai,education,3.1507322,101.6592786
2747,The children's house - Bruas,education,3.1508163,101.6593989
2748,Lycee Francais de Kuala Lumpur (LFKL),education,3.1790657,101.653807
2749,The children's house - TTDI,education,3.1435703,101.6290248
2750,Sekolah Stella Maris - Medan Damansara,education,3.1437672,101.6562058
2751,MFA - Malaysian Flying Academy,education,3.159607,101.664939
2752,Eaton School House,education,3.1501639,101.6620336
2753,Sekolah Menengah Kebangsaan Taman Tun Dr. Ismail,education,3.14675,101.624
2754,Sekolah Kebangsaan Taman Tun Dr Ismail 1,education,3.15332,101.62
2755,The children's house - Mont Kiara,education,3.1735011,101.6626137
2756,Mantissa College,education,3.141232,101.628341
2757,Sekolah Kebangsaan Segambut Makmur,education,3.1811,101.657
2758,Smart Reader,education,3.1416401,101.626529
2759,Hi-5 House of Learning,education,3.1502991,101.6647551
2760,Trinity Kids - Solaris Dutamas,education,3.1708952,101.666093
2761,Sekolah Kebangsaan Kiaramas,education,3.17662,101.663
2762,Sekolah Menengah Kebangsaan Segambut Jaya,education,3.18552,101.653
2763,Brainy Bunch -  Segambut (new),education,3.1852185,101.6537584
2764,Brainy Bunch  - TTDI Kuala Lumpur,education,3.1372969,101.6306966
2765,The International School @ Parkcity,education,3.1879,101.6376
2766,Global Doctors Centre,healthcare,3.1683383,101.6488143
2767,Pusat Pakar Ortopedik Quill Orthopedic Specialist Centre,healthcare,3.1525534,101.6203102
2768,KLSMC Hospital,healthcare,3.152311,101.665472
2769,Manulife Semantan,transportation,3.150942,101.665245
2770,Smart Reader,education,3.1416401,101.626529
2771,Mantissa College,education,3.141232,101.628341
2772,The children's house - TTDI,education,3.1435703,101.6290248
2773,Sekolah Kebangsaan Damansara Utama,education,3.140003,101.622771
2774,Sekolah Menengah Kebangsaan Damansara Utama,education,3.136349,101.625503
2775,Brainy Bunch  - TTDI Kuala Lumpur,education,3.1372969,101.6306966
2776,Sekolah Kebangsaan Taman Tun Dr. Ismail (2),education,3.1456,101.631
2777,Sekolah Menengah Kebangsaan Taman Tun Dr. Ismail,education,3.14675,101.624
2778,UCSI College,education,3.133354,101.624172
2779,COSMOTOTS iqd - Damansara Utama,education,3.132906,101.623485
2780,Sekolah Jenis Kebangsaan (Cina) Chung Hwa Damansara,education,3.130676,101.631245
2781,Sekolah Kebangsaan Bandar Utama Damansara 2,education,3.14103,101.614246
2782,Sekolah Menengah Kebangsaan Bandar Utama,education,3.14299,101.61425
2783,Sekolah Menengah Kebangsaan Damansara Jaya,education,3.131193,101.616083
2784,Sekolah Kebangsaan Taman Tun Dr Ismail 1,education,3.15332,101.62
2785,Sekolah Menengah Kebangsaan Bandar Utama Damansara (2),education,3.139251,101.61086
2786,Sekolah Kebangsaan Taman Sea,education,3.124168,101.626063
2787,Sekolah Jenis Kebangsaan (Cina) Puay Chai 2,education,3.146541,101.610986
2788,Sekolah Kebangsaan Bandar Utama Damansara (4),education,3.151993,101.611217
2789,Sekolah Kebangsaan Damansara Jaya (2),education,3.123527,101.616475
2790,First City University College,education,3.138053,101.607064
2791,Sekolah Kebangsaan Damansara Jaya (1),education,3.123255,101.616577
2792,Sekolah Kebangsaan Sri Damai,education,3.12167,101.63416
2793,Sekolah Menengah Kebangsaan Bandar Utama Damansara 3,education,3.140064,101.606583
2794,British International School Kuala Lumpur,education,3.1362464,101.6068523
2795,Sekolah Kebangsaan Bandar Utama Damansara,education,3.131949,101.608122
2796,PIDC - Penang International Dental College,education,3.127789,101.643403
2797,Sekolah Menengah Kebangsaan Bandar Utama Damansara (4),education,3.154266,101.611157
2798,Beaconhouse International School - Sri Inai Campus,education,3.1217169,101.6150391
2799,British Council - The Curve,education,3.158156,101.611419
2800,Sekolah Jenis Kebangsaan (Cina) Puay Chai,education,3.116747,101.625574
2801,The children's house - Jaya One,education,3.1178337000000003,101.6346448
2802,Sekolah Jenis Kebangsaan (Tamil) Ldg Effingham,education,3.132672,101.603873
2803,Sekolah Kebangsaan Sg Penchala,education,3.165438,101.625782
2804,Legacy Private School,education,3.1169992000000004,101.6356304
2805,TOC - The Otomotif College,education,3.11453,101.627502
2806,Sekolah Menengah Kebangsaan Seri Hartamas,education,3.15748,101.647
2807,Joykids International Preschool,education,3.151447,101.6028798
2808,Hospital Pakar Damansara (Damansara Specialist Hospital),healthcare,3.1373783,101.6275419
2809,Klinik Desa Damansara,healthcare,3.1289,101.63158
2810,Pusat Pakar Ortopedik Quill Orthopedic Specialist Centre,healthcare,3.1525534,101.6203102
2811,Columbia Hospital Petaling Jaya,healthcare,3.118292,101.637414
2812,Taman Tun Dr Ismail (Ttdi),transportation,3.135971,101.630782
2813,Bandar Utama,transportation,3.144215,101.6193308
2814,Bandar Utama,transportation,3.1466540000000003,101.618652
2815,Kayu Ara @ Damansara Utama,transportation,3.135215,101.616997
2816,Phileo Damansara,transportation,3.12915,101.642858
2817,Bu11 @ Tropicana,transportation,3.133365,101.606185
2818,Mutiara Damansara,transportation,3.155134,101.608849
2819,Sekolah Kebangsaan Salak South,education,3.080908339,101.6972446
2820,Sekolah Jenis Kebangsaan (Cina) Salak South,education,3.086843,101.699238
2821,Sekolah Kebangsaan Seri Setia,education,3.0928829,101.683978
2822,Al-Madinah International University,education,3.083603,101.700451
2823,Sekolah Menengah Kebangsaan Seri Sentosa,education,3.09303,101.682
2824,Sekolah Jenis Kebangsaan (Cina) La Salle,education,3.075479,101.68823
2825,Sekolah Jenis Kebangsaan (Cina) Choong Wen,education,3.09321,101.676
2826,Sekolah Menengah Kebangsaan Taman Desa,education,3.10282,101.687
2827,Sekolah Kebangsaan Seri Saujana,education,3.068956412,101.6835191
2828,Sekolah Jenis Kebangsaan (Cina) Yoke Nam,education,3.074306,101.675677
2829,Sekolah Kebangsaan Desa Petaling,education,3.08338,101.709
2830,Sekolah Menengah Kebangsaan Seri Saujana,education,3.0679936110000003,101.6840713
2831,Sekolah Kebangsaan Bandar Baru Seri Petaling 2,education,3.066444,101.689306
2832,Sekolah Kebangsaan Bandar Baru Seri Petaling,education,3.0675830000000004,101.697456
2833,Sekolah Menengah Kebangsaan Desa Perdana,education,3.10619151,101.6906684
2834,Sekolah Menengah Kebangsaan Bandar Baru Seri Petaling,education,3.06615,101.688
2835,Sekolah Kebangsaan Danau Perdana,education,3.10626,101.691254
2836,Sekolah Kebangsaan Taman Desa,education,3.1071,101.69
2837,Sekolah Kebangsaan Seri Mega,education,3.07728,101.671
2838,Vikas International School,education,3.105029,101.678382
2839,Sekolah Menengah Kebangsaan Desa Petaling,education,3.081886175,101.7121859
2840,Sekolah Kebangsaan Seri Tasik,education,3.096984,101.710667
2841,Sma Majlis Agama Islam Wilayah Persekutuan,education,3.094785,101.711802
2842,Sekolah Menengah Kebangsaan Seri Tasik,education,3.097235,101.711554
2843,Sekolah Kebangsaan Seri Indah,education,3.06725,101.675
2844,Sekolah Menengah Kebangsaan Seri Mulia,education,3.093455,101.713956
2845,Vital Years,education,3.110787,101.685212
2846,Sekolah Jenis Kebangsaan (Cina) Tai Thung,education,3.106086,101.705617
2847,Brainy Bunch - Bandar Sri Permaisuri,education,3.0988798,101.7122545
2848,IMU - International Medical University,education,3.060029,101.687116
2849,Sekolah Jenis Kebangsaan (Tamil) Saraswathy,education,3.083594,101.663381
2850,Taman Desa Medical Centre,healthcare,3.096067,101.677812
2851,Klinik Kesihatan Petaling Bahagia ,healthcare,3.079358,101.665244
2852,Kuchai Lama,transportation,3.089718,101.694045
2853,Taman Naga Emas,transportation,3.07792,101.699439
2854,Salak Selatan,transportation,3.0980556,101.7052778
2855,Pantai Dalam,transportation,3.095556,101.670001
2856,Bandar Tun Razak,transportation,3.089669,101.7125175
2857,Salak Selatan,transportation,3.1022403,101.7063846
2858,Bandar Tasik Selatan,transportation,3.0760769,101.7113663
2859,Bandar Tasik Selatan,transportation,3.0760769,101.7113663
2860,Bandar Tasik Selatan,transportation,3.0760769,101.7113663
2861,Bandar Malaysia South,transportation,3.109524,101.698297
2862,Sri Petaling,transportation,3.0614528,101.6870946
2863,Petaling,transportation,3.0858333,101.6638889
2864,Sekolah Kebangsaan Seri Anggerik,education,3.07488,101.745
2865,A Star Kids - Damai Impian,education,3.0681882000000003,101.7420359
2866,COSMOTOTS iqd - Cheras,education,3.0735454,101.7394936
2867,Sekolah Menengah Kebangsaan Orkid Desa,education,3.077156,101.736661
2868,Sekolah Kebangsaan Taman Cuepacs,education,3.078493,101.759093
2869,Sekolah Kebangsaan Alam Damai,education,3.05865,101.742
2870,Sekolah Menengah Kebangsaan Alam Damai,education,3.0587,101.741
2871,UCSI University Malaysia,education,3.079619,101.733266
2872,Sekolah Menengah Kebangsaan Taman Connaught,education,3.08352,101.736
2873,Sekolah Jenis Kebangsaan (Cina) Taman Connaught,education,3.083973,101.735862
2874,Cempaka International School - Cheras Campus,education,3.0840621,101.7601951
2875,Sekolah Sri Cempaka,education,3.0840621,101.7601951
2876,Sekolah Menengah Kebangsaan Bandar Tun Hussein Onn 2,education,3.054728,101.755363
2877,Sekolah Kebangsaan Taman Segar,education,3.09058,101.745
2878,Sekolah Kebangsaan Bandar Tun Hussein Onn 2,education,3.052485,101.754269
2879,A Star Kids - Damai Perdana,education,3.053372,101.738385
2880,Sekolah Kebangsaan Batu Sembilan,education,3.06983,101.768654
2881,Sekolah Jenis Kebangsaan (Cina) Batu 9 Cheras,education,3.071671,101.769529
2882,Sekolah Kebangsaan Desa Baiduri,education,3.048106,101.750852
2883,Sekolah Menengah Kebangsaan Seri Mutiara,education,3.08861,101.731
2884,Sekolah Jenis Kebangsaan (Cina) Imbi,education,3.08873,101.730283
2885,Sekolah Menengah Kebangsaan Perimbun,education,3.061209,101.770347
2886,Sekolah Kebangsaan Taman Puteri,education,3.078116,101.771993
2887,Sekolah Kebangsaan Bandar Tun Hussein Onn,education,3.053283,101.766086
2888,Sekolah Jenis Kebangsaan (Cina) Connaught (2),education,3.046182,101.742082
2889,Brainy Bunch - Bandar Tun Hussein Onn,education,3.0477,101.7595
2890,Sam Hulu Langat,education,3.063728,101.773643
2891,Taman Connaught,transportation,3.079173,101.74514
2892,Taman Suntex,transportation,3.071524,101.763405
2893,Taman Mutiara,transportation,3.091327,101.740295
2894,Sri Raya,transportation,3.061925,101.772995
2895,Sekolah Kebangsaan Desa Amanpuri,education,3.217223,101.614163
2896,Sekolah Jenis Kebangsaan (Cina) Desa Jaya,education,3.216628,101.625497
2897,Sekolah Kebangsaan Bandar Baru Sri Damansara,education,3.206248,101.624316
2898,Sekolah Menengah Kebangsaan Taman Ehsan,education,3.222395,101.623458
2899,Sekolah Kebangsaan Taman Ehsan,education,3.219831,101.630681
2900,IUCTT - International University College of Technology Twintech,education,3.201051,101.612749
2901,Sekolah Jenis Kebangsaan (Cina) Kepong 2,education,3.215564,101.634744
2902,Sekolah Jenis Kebangsaan (Cina) Kepong 1,education,3.214727,101.634847
2903,Pintar College,education,3.214637,101.635976
2904,Sekolah Kebangsaan Taman Bukit Maluri,education,3.2037,101.633
2905,Sma Kuala Lumpur,education,3.1973700000000003,101.626
2906,Sekolah Jenis Kebangsaan (Tamil) Ladang Edinburgh,education,3.20258,101.633
2907,Montessori Kids Academy,education,3.195385,101.616422
2908,Sekolah Menengah Kebangsaan Taman Bukit Maluri,education,3.20245,101.634
2909,Sekolah Menengah Kebangsaan Kepong,education,3.225578,101.635392
2910,Sekolah Kebangsaan Bandar Baru Sri Damansara 2,education,3.196095,101.607499
2911,Sekolah Sri Bestari,education,3.19437,101.6101199
2912,Brainy Bunch - Bandar Manjalara (new),education,3.193876700000001,101.6301282
2913,Sekolah Kebangsaan Kepong,education,3.230748,101.635006
2914,Sekolah Kebangsaan Desa Aman,education,3.205131,101.595821
2915,Sri Bestari International School,education,3.190963,101.6094795
2916,Sekolah Kebangsaan Bandar Sri Damansara 1,education,3.1919470000000003,101.605271
2917,Sekolah Kebangsaan Bandar Sri Damansara 3,education,3.187781,101.616104
2918,Sekolah Menengah Kebangsaan Menjalara,education,3.193501,101.636275
2919,UiTM Private Specialist Centre,healthcare,3.2208708,101.5936731
2920,Kepong Sentral,transportation,3.2086111,101.6280556
2921,Kepong Sentral,transportation,3.207946,101.628578
2922,Sri Damansara East,transportation,3.198734,101.621178
2923,Sri Damansara West,transportation,3.198596,101.608247
2924,Kepong,transportation,3.2025,101.6372222
2925,Metro Prima,transportation,3.214567,101.640657
2926,A Star Kids - Taman Len Seng,education,3.1015277,101.7403855
2927,Sri Sempurna International School,education,3.099239,101.74593
2928,Sekolah Kebangsaan Pandan Perdana,education,3.114973,101.743601
2929,Sekolah Kebangsaan Kg Cheras Baharu,education,3.111171,101.74976
2930,Sekolah Menengah Kebangsaan Cheras,education,3.10927,101.727
2931,Sekolah Kebangsaan Seri Bintang Selatan,education,3.118342,101.734879
2932,Sekolah Menengah Kebangsaan Seri Bintang Selatan,education,3.11895,101.735
2933,Sekolah Kebangsaan Seri Cheras,education,3.11503,101.728
2934,Sekolah Kebangsaan Taman Midah,education,3.0954,101.73
2935,Sekolah Menengah Sains Alam Shah,education,3.1056,101.724
2936,Sekolah Kebangsaan Taman Midah 2,education,3.09583,101.728
2937,Sekolah Menengah Kebangsaan Seri Bintang Utara,education,3.121022,101.734586
2938,Sekolah Kebangsaan Seri Bintang Utara,education,3.12167,101.735162
2939,Sekolah Kebangsaan Taman Segar,education,3.09058,101.745
2940,Smt Cheras,education,3.10325,101.722
2941,WOU - Wawasan Open University,education,3.122304,101.7298773
2942,Sekolah Jenis Kebangsaan (Cina) Naam Kheung,education,3.118618,101.724609
2943,Sekolah Menengah Kebangsaan Seri Mutiara,education,3.08861,101.731
2944,Sekolah Menengah Sains Selangor,education,3.10323,101.72
2945,Sekolah Jenis Kebangsaan (Cina) Imbi,education,3.08873,101.730283
2946,Sekolah Kebangsaan Bandar Tun Razak 1,education,3.09163,101.725
2947,Sekolah Kebangsaan Bandar Tun Razak 2,education,3.09157,101.725
2948,Sekolah Kebangsaan Cheras Indah,education,3.125906,101.746178
2949,Sekolah Menengah Kebangsaan Pandan Indah,education,3.12282,101.752183
2950,Sekolah Menengah Kebangsaan Bandar Tun Razak,education,3.09148,101.724
2951,Sekolah Menengah Kebangsaan Seri Permaisuri,education,3.107298,101.717493
2952,Sekolah Kebangsaan Taman Muda,education,3.120505,101.7561
2953,Kolej Universiti Poly-Tech MARA (KUPTM),education,3.128428,101.738362
2954,Sekolah Kebangsaan Seri Permaisuri,education,3.104561,101.716918
2955,Sekolah Jenis Kebangsaan (Cina) Taman Connaught,education,3.083973,101.735862
2956,Sekolah Menengah Kebangsaan Taman Seraya,education,3.113614,101.761104
2957,Sekolah Kebangsaan Pandan Indah,education,3.125551,101.751969
2958,Sekolah Menengah Kebangsaan Taman Connaught,education,3.08352,101.736
2959,Sekolah Menengah Kebangsaan Miharja,education,3.121472,101.721669
2960,YPC International College,education,3.129464,101.734576
2961,Sekolah Kebangsaan Yaacob Latif 2,education,3.1276,101.726833
2962,Sekolah Kebangsaan Yaacob Latif 1,education,3.1276,101.726833
2963,KTAC - Cybernetics International College of Technology,education,3.130701,101.734231
2964,Brainy Bunch -  Pandan Indah,education,3.128703,101.751308
2965,Sekolah Kebangsaan Taman Bukit Teratai,education,3.10913,101.764693
2966,Sekolah Menengah Kebangsaan Yaacob Latif,education,3.128,101.726
2967,Sekolah Menengah Integrasi Sains Tahfiz (Smista) Maiwp,education,3.091619,101.718231
2968,Sekolah Kebangsaan Cochrane,education,3.13055,101.728
2969,Pantai Hospital Cheras,healthcare,3.1025897,101.7406991
2970,Klinik Kesihatan Cheras Baru ,healthcare,3.10626,101.74844
2971,Cheras Specialist Maternity Centre,healthcare,3.11293,101.7295898
2972,Pusat Pakar Ukm,healthcare,3.09822,101.726
2973,Klinik Kesihatan Cheras ,healthcare,3.122382,101.730201
2974,Tags Specialist Center,healthcare,3.1223202000000003,101.7292372
2975,Pantai Hospital Ampang,healthcare,3.127917,101.75234
2976,Klinik Kesihatan Bandar Tun Razak ,healthcare,3.087158,101.720489
2977,Taman Midah,transportation,3.104317,101.73214
2978,Taman Pertama,transportation,3.11262,101.729256
2979,Taman Mutiara,transportation,3.091327,101.740295
2980,Cheras,transportation,3.123772,101.7283342
2981,Maluri,transportation,3.123772,101.7283342
2982,Aeon Maluri,transportation,3.124404,101.727188
2983,Pandan Jaya,transportation,3.1304492,101.7382688
2984,Miharja,transportation,3.1209905,101.7178829
2985,Sekolah Menengah Kebangsaan Seri Sentosa,education,3.09303,101.682
2986,Sekolah Kebangsaan Seri Setia,education,3.0928829,101.683978
2987,Sekolah Jenis Kebangsaan (Cina) Choong Wen,education,3.09321,101.676
2988,Sekolah Kebangsaan Seri Mega,education,3.07728,101.671
2989,Sekolah Menengah Kebangsaan Taman Desa,education,3.10282,101.687
2990,Sekolah Jenis Kebangsaan (Cina) Yoke Nam,education,3.074306,101.675677
2991,Vikas International School,education,3.105029,101.678382
2992,Sekolah Jenis Kebangsaan (Cina) La Salle,education,3.075479,101.68823
2993,Sekolah Jenis Kebangsaan (Tamil) Saraswathy,education,3.083594,101.663381
2994,Sekolah Kebangsaan Salak South,education,3.080908339,101.6972446
2995,Sekolah Jenis Kebangsaan (Cina) Salak South,education,3.086843,101.699238
2996,Sekolah Menengah Kebangsaan Desa Perdana,education,3.10619151,101.6906684
2997,Sekolah Kebangsaan Danau Perdana,education,3.10626,101.691254
2998,Sekolah Kebangsaan Taman Desa,education,3.1071,101.69
2999,Sekolah Kebangsaan Seri Saujana,education,3.068956412,101.6835191
3000,Al-Madinah International University,education,3.083603,101.700451
3001,Sekolah Menengah Kebangsaan (P) Tmn Petaling,education,3.088812,101.658382
3002,Sekolah Menengah Kebangsaan Petaling,education,3.0806560000000003,101.660198
3003,Sekolah Menengah Kebangsaan Seri Saujana,education,3.0679936110000003,101.6840713
3004,Vital Years,education,3.110787,101.685212
3005,Sekolah Menengah Kebangsaan Dharma,education,3.075266667,101.66265
3006,Sekolah Rendah Sathya Sai,education,3.075676,101.6619215
3007,Sekolah Kebangsaan Seri Indah,education,3.06725,101.675
3008,Sekolah Kebangsaan Petaling 2,education,3.0794740000000003,101.659277
3009,Sekolah Kebangsaan Petaling 1,education,3.079496,101.659176
3010,Sekolah Menengah Kebangsaan Bandar Baru Seri Petaling,education,3.06615,101.688
3011,Sekolah Kebangsaan Bandar Baru Seri Petaling 2,education,3.066444,101.689306
3012,Sekolah Menengah Kebangsaan Taman Yarl,education,3.06747,101.667
3013,Sekolah Kebangsaan Seri Suria,education,3.0709,101.662
3014,Taman Desa Medical Centre,healthcare,3.096067,101.677812
3015,Klinik Kesihatan Petaling Bahagia ,healthcare,3.079358,101.665244
3016,Pantai Dalam,transportation,3.095556,101.670001
3017,Kuchai Lama,transportation,3.089718,101.694045
3018,Petaling,transportation,3.0858333,101.6638889
3019,Taman Naga Emas,transportation,3.07792,101.699439
3020,Seputeh,transportation,3.1133333,101.6811111
3021,Jalan Templer,transportation,3.0833333,101.6563889
3022,Angkasapuri,transportation,3.1130556,101.6733333
3023,Salak Selatan,transportation,3.0980556,101.7052778
3024,Sekolah Menengah Kebangsaan Taman Desa,education,3.10282,101.687
3025,Sekolah Kebangsaan Taman Desa,education,3.1071,101.69
3026,Sekolah Menengah Kebangsaan Desa Perdana,education,3.10619151,101.6906684
3027,Sekolah Kebangsaan Danau Perdana,education,3.10626,101.691254
3028,Vital Years,education,3.110787,101.685212
3029,Vikas International School,education,3.105029,101.678382
3030,Sekolah Kebangsaan Seri Setia,education,3.0928829,101.683978
3031,Sekolah Menengah Kebangsaan Seri Sentosa,education,3.09303,101.682
3032,Sekolah Jenis Kebangsaan (Cina) Choong Wen,education,3.09321,101.676
3033,Sekolah Jenis Kebangsaan (Cina) Kuen Cheng 2,education,3.11813,101.693851
3034,Meritus University,education,3.118572,101.676691
3035,Sekolah Jenis Kebangsaan (Cina) Confucian,education,3.1098060000000003,101.704117
3036,Sekolah Kebangsaan Bangsar,education,3.11627,101.67
3037,Sri Dasmesh International School,education,3.115598,101.669411
3038,Sekolah Jenis Kebangsaan (Cina) Tai Thung,education,3.106086,101.705617
3039,Sekolah Kebangsaan Jalan Sungai Besi 2,education,3.11023,101.705
3040,Sekolah Kebangsaan Jalan Sungei Besi 1,education,3.1104,101.705
3041,Sekolah Jenis Kebangsaan (Cina) Salak South,education,3.086843,101.699238
3042,Sekolah Kebangsaan St. Teresa Brickfields 1,education,3.126742,101.685199
3043,Sekolah Menengah Kebangsaan Seri Pantai,education,3.11247,101.664
3044,Sekolah Kebangsaan La Salle (1) Brickfields,education,3.127378,101.684016
3045,Sekolah Menengah Kebangsaan La Salle Brickfields,education,3.12767,101.685
3046,Sekolah Jenis Kebangsaan (Cina) St. Teresa Brickfields,education,3.127669,101.684754
3047,Global Indian International School (GIIS),education,3.1279,101.68482
3048,Havil International School,education,3.1284,101.6863
3049,Sekolah Menengah Kebangsaan Vivekananda,education,3.12968,101.686
3050,Sekolah Jenis Kebangsaan (Tamil) Jalan Bangsar,education,3.128774,101.678734
3051,Al-Madinah International University,education,3.083603,101.700451
3052,Sekolah Kebangsaan Seri Tasik,education,3.096984,101.710667
3053,Sekolah Kebangsaan Salak South,education,3.080908339,101.6972446
3054,Sekolah Kebangsaan Brickfields 1,education,3.130492,101.68828
3055,Sekolah Jenis Kebangsaan (Tamil) Vivekananda,education,3.13063,101.687
3056,Sekolah Kebangsaan Brickfields 2,education,3.130909,101.688732
3057,Sekolah Menengah Kebangsaan Seri Tasik,education,3.097235,101.711554
3058,Taman Desa Medical Centre,healthcare,3.096067,101.677812
3059,Iheal Medical Centre Kuala Lumpur,healthcare,3.117012,101.676492
3060,Klinik Kesihatan Pantai ,healthcare,3.115289,101.668414
3061,Pantai Hospital Kuala Lumpur,healthcare,3.1196951,101.6665697
3062,Seputeh,transportation,3.1133333,101.6811111
3063,Bandar Malaysia South,transportation,3.109524,101.698297
3064,Angkasapuri,transportation,3.1130556,101.6733333
3065,Mid Valley,transportation,3.1186111,101.6786111
3066,Kuchai Lama,transportation,3.089718,101.694045
3067,Pantai Dalam,transportation,3.095556,101.670001
3068,Abdullah Hukum,transportation,3.118749,101.6729423
3069,Eco City,transportation,3.119946,101.674018
3070,Kerinchi,transportation,3.1154557,101.6685404
3071,Salak Selatan,transportation,3.0980556,101.7052778
3072,Salak Selatan,transportation,3.1022403,101.7063846
3073,Bandar Malaysia North,transportation,3.116391,101.70332
3074,Bangsar,transportation,3.12748,101.679034
3075,Sekolah Jenis Kebangsaan (Cina) Choong Wen,education,3.09321,101.676
3076,Sekolah Menengah Kebangsaan Seri Sentosa,education,3.09303,101.682
3077,Sekolah Kebangsaan Seri Setia,education,3.0928829,101.683978
3078,Vikas International School,education,3.105029,101.678382
3079,Sekolah Menengah Kebangsaan Taman Desa,education,3.10282,101.687
3080,Sekolah Kebangsaan Seri Mega,education,3.07728,101.671
3081,Sekolah Jenis Kebangsaan (Tamil) Saraswathy,education,3.083594,101.663381
3082,Sekolah Menengah Kebangsaan Desa Perdana,education,3.10619151,101.6906684
3083,Sekolah Jenis Kebangsaan (Cina) Yoke Nam,education,3.074306,101.675677
3084,Sekolah Kebangsaan Taman Desa,education,3.1071,101.69
3085,Sekolah Kebangsaan Danau Perdana,education,3.10626,101.691254
3086,Sekolah Jenis Kebangsaan (Cina) La Salle,education,3.075479,101.68823
3087,Vital Years,education,3.110787,101.685212
3088,Sekolah Menengah Kebangsaan (P) Tmn Petaling,education,3.088812,101.658382
3089,Sekolah Jenis Kebangsaan (Cina) Salak South,education,3.086843,101.699238
3090,Sekolah Kebangsaan Salak South,education,3.080908339,101.6972446
3091,Sekolah Menengah Kebangsaan Petaling,education,3.0806560000000003,101.660198
3092,Sekolah Kebangsaan Petaling 2,education,3.0794740000000003,101.659277
3093,Sekolah Kebangsaan Petaling 1,education,3.079496,101.659176
3094,Al-Madinah International University,education,3.083603,101.700451
3095,Sekolah Menengah Kebangsaan Dharma,education,3.075266667,101.66265
