project_id,asset_id,latitude,longitude,project_name,state,area,street_name,transaction_count,median_psf,median_price
12432,265102.0,3.30046,101.592851,Taman Kancing Jaya,Selangor,Rawang,JALAN KANCHING JAYA 4,6,164.0,219584
23249,408282.0,0.0,0.0,Taman Kembara 2,Selangor,Klang,JALAN GENTING 5/KU 4,6,250.0,337000
23106,408278.0,0.0,0.0,Taman Kinrara Seksyen 3,Selangor,Bandar Kinrara Puchong,JALAN TK 3/15,6,443.0,380000
23730,357567.0,3.3108682,101.4026539,Taman Koperasi Bena,Selangor,Batang Berjuntai,JALAN KOOP 3,6,148.0,203667
23193,357312.0,2.9800253,101.7812596,Taman Koperasi LLN,Selangor,Kajang,JALAN KLLN 6,6,243.0,321667
16438,10771.0,3.048158,101.752307,Taman Koperasi Maju Jaya,Selangor,Cheras South,TAMAN KOPERASI MAJUJAYA,6,240.0,215500
23048,357516.0,3.3280251,101.2648068,Taman Laksamana,Selangor,Kuala Selangor,JALAN LAKSAMANA 2,6,165.0,145834
12530,265141.0,2.97951,101.678001,Taman Lestari Permai,Selangor,Puchong South,JALAN PERMAI 6B,6,242.0,383334
22739,293826.0,3.677518,100.9760905,"Taman Makmur, Sungai Besar",Selangor,Sungai Besar,JALAN MAKMUR 5,6,196.0,305000
10619,4960.0,3.08324,101.448997,Taman Mutiara Bukit Raja 2,Selangor,Klang,JALAN MAHKOTA 1/KU2,6,226.0,392834
23533,357327.0,3.4157937,101.1878266,Taman Padi Emas,Selangor,Tanjong Karang,JALAN 17/2,6,195.0,351667
16026,10359.0,2.6604044,101.5539901,"Taman Pelangi, Tanjung Sepat",Selangor,Tanjong Sepat,JALAN PELANGI 4,6,179.0,482500
22818,293892.0,2.9864247,101.8053953,"Taman Permai, Kajang",Selangor,Kajang,JALAN PERMAI 1,6,246.0,231334
12800,265248.0,3.16785,101.537003,Taman Puteri Subang,Selangor,Subang,JALAN KEJORA U5/120C,6,389.0,528334
23194,,2.9737236,101.7592251,Taman Ramal Desa,Selangor,Kajang,JALAN RD 4,6,215.0,260000
28262,,0.0,0.0,Taman Rantau Panjang Jaya,Selangor,,LORONG SUNGAI BETING 1,6,256.0,285417
23635,357475.0,2.9978516,101.7994364,Taman Saga Emas,Selangor,Kajang,JALAN SAGA EMAS 3A,6,314.0,625167
23458,357189.0,2.7901214,101.7486941,"Taman Salak Baiduri, Labu",Selangor,Sepang,JALAN BAIDURI 5,6,250.0,340000
23355,,0.0,0.0,Taman Semenyih Jaya,Selangor,Semenyih,JALAN SEMENYIH JAYA 6,6,247.0,254334
23264,357379.0,3.0803864,101.4402362,Taman Seri Pekan,Selangor,Klang,JALAN CENDANA 3,6,146.0,240834
22613,293710.0,3.354464,101.2530925,Taman Seri Penambang KS Botanic,Selangor,Kuala Selangor,JALAN 1 KS BOTANIC,6,279.0,423000
28523,,3.6738828,100.9773636,Taman Seri Suria,Selangor,Sungai Besar,JALAN SURIA 1,6,172.0,405000
12984,265328.0,3.01581,101.750999,Taman Setia 2,Selangor,Balakong,JALAN BALAKONG,6,123.0,83455
13740,8073.0,3.003042,101.602099,Vista Millennium Condominiums,Selangor,Puchong,JALAN DM 1,65,291.0,267893
10769,5110.0,3.10863,101.586998,Pacific Place,Selangor,Ara Damansara,PJU 1A/4,64,596.0,573894
11369,264733.0,3.12415,101.634003,"Section 17, Petaling Jaya",Selangor,Petaling Jaya,JALAN 17/21G,64,420.0,1121813
14211,8544.0,3.21808,101.565499,Bandar Baru Sungai Buloh,Selangor,Sungai Buloh,JALAN 1A/6,63,230.0,317223
21711,290988.0,2.9701785,101.8238601,"Pangsapuri Vista Perdana, Bandar Teknologi",Selangor,Kajang,JALAN 1/18,63,159.0,108600
12433,265103.0,3.01993,101.808998,Taman Kantan Permai,Selangor,Kajang,JALAN KANTAN PERMAI 32,63,283.0,286588
8725,264050.0,3.424028,101.637845,Antara Gapi,Selangor,Batang Kali,JALAN GAPI 1E/8,62,175.0,332717
9615,3959.0,3.2298677,101.5533514,Taman Bukit Rahman Putra,Selangor,Bukit Rahman Putra,JALAN BRP 6/2,62,385.0,899763
14561,198369.0,3.113553,101.738606,Pandan Heights Condominium,Selangor,Pandan Perdana,JALAN 1/91B,61,287.0,332179
15969,10302.0,2.990335,101.425586,Pangsapuri Palma,Selangor,Bandar Botanic/Bandar Bukit Tinggi,JALAN PALMA RAJA 3/KS6,61,198.0,131033
23543,357345.0,3.0148744,101.4916513,Taman Shah Bandaraya,Selangor,Shah Alam,JALAN DEMANG 6,6,255.0,330000
23708,357548.0,2.9359424,101.4506837,Taman Sijangkang Indah,Selangor,Telok Panglima Garang,JALAN SIJANGKANG 5,6,222.0,290834
28526,,3.3773679,101.3903903,Taman Sinaran,Selangor,Batang Berjuntai,JALAN CENDANA,6,81.0,146667
23858,357784.0,0.0,0.0,Taman Sri Awana,Selangor,Kapar,JALAN INDAH 6,6,340.0,475000
23507,357290.0,2.7682824,101.4540442,Taman Sri Desa,Selangor,Banting,JALAN DESA 2,6,143.0,185500
23437,357097.0,3.009714,101.476329,"Taman Sri Indah, Klang",Selangor,Klang,LORONG BENDAHARA 38C,6,292.0,426100
28283,,0.0,0.0,Taman Sri Klang,Selangor,Klang,JALAN MOHD TAHIR 21A,6,274.0,388334
11817,264862.0,3.13568,101.528,Taman Subang Permata,Selangor,Shah Alam,JALAN SIGMA U6/16A,6,342.0,419167
23701,357542.0,0.0,0.0,Taman Sungai Jelok,Selangor,Kajang,JALAN 1,6,159.0,397500
16207,198421.0,3.0325362,101.4725411,Taman Sungai Klang,Selangor,Klang,JALAN SERI MUKA H 36/H,6,223.0,662667
15214,9547.0,3.0525557,101.7973557,Taman Vista Mutiara,Selangor,Bandar Sungai Long,JALAN VISTA MUTIARA 2,6,300.0,557334
28535,,2.8252078,101.6779971,Taman Warisan Hijauan,Selangor,Sepang,WARISAN HIJAUAN,6,297.0,555550
27832,416809.0,3.2625395,101.302534,Taman Yu,Selangor,Jeram,JALAN YU 5,6,274.0,406334
13245,265447.0,3.20715,101.761002,Taman Zooview,Selangor,Ulu Kelang,JALAN TENGAH,6,260.0,1137500
13359,7696.0,3.1056,101.639999,The Istara,Selangor,Petaling Jaya,LORONG UTARA,6,476.0,1070500
13589,7925.0,3.11134,101.582001,Urbana Residences,Selangor,Ara Damansara,JALAN PJU 1A/46,6,704.0,660000
13626,7961.0,3.05553,101.556,V12 Sovo (Menara Suria),Selangor,USJ,JALAN SUBANG MAS,6,644.0,406667
24455,408309.0,2.9103876,101.866259,Villa Kesuma,Selangor,Semenyih,VILLA KESUMA,6,277.0,304834
13681,8014.0,3.24584,101.677002,Villa Laksamana,Selangor,Batu Caves,JALAN LAKSAMANA,6,273.0,290000
15276,9609.0,3.0020024,101.601234,Vistaria Residensi,Selangor,Puchong,JALAN DESA MILLENIA 1,6,334.0,269167
15309,9642.0,2.988336,101.593668,280 Park Homes,Selangor,Puchong,JALAN PRIMA UTAMA 3,5,412.0,1133592
13953,8286.0,3.130532,101.790024,"Antara Apartment, Taman Mulia Jaya",Selangor,Ampang,JALAN MULIA 1/2,5,213.0,185000
16724,11054.0,0.0,0.0,Apartment Medan Mas,Selangor,Sungai Buloh,JALAN U19/2,5,270.0,230000
13964,263899.0,3.190693,101.598516,Apartment Selasih,Selangor,Damansara Damai,PJU 10/1C,5,329.0,279600
9748,4092.0,2.9813658,101.341446,Apartment Sri Bayu,Selangor,Pulau Indah (Pulau Lumut),OFF PERSIARAN PELABOHAN BARAT,5,91.0,82200
14018,8351.0,3.208015,101.560471,Astana Mutiara,Selangor,Bukit Rahman Putra,JALAN BRP 1/10A,5,239.0,204600
15075,9408.0,3.173238,101.750974,AU 2,Selangor,Keramat,JALAN AU 2C/6,5,345.0,568000
8949,3347.0,3.03182,101.730003,Belimbing Heights,Selangor,Seri Kembangan,JALAN BELIMBING INDAH,5,290.0,349000
13955,291189.0,3.2562244,101.7558697,"Casa Gemilang, Sungai Pusu",Selangor,Gombak,JALAN DG 1/6,5,271.0,386000
28544,,2.9177422,101.6324291,Ceria Residence,Selangor,Cyberjaya,JALAN CERIA 1C,5,474.0,661180
15494,9827.0,2.975308,101.581585,D'Aman Residences,Selangor,Puchong,JALAN DAGANG MAS 5,5,342.0,367000
9327,263831.0,2.922276,101.650851,D'Pulze,Selangor,Cyberjaya,,5,601.0,330000
9443,264276.0,3.3598,101.616997,Desa Anggerik,Selangor,Serendah,JALAN ANGGERIK 2F,5,73.0,327000
12230,6567.0,3.04437,101.742996,Desa Bukit Cahaya,Selangor,Bandar Damai Perdana,JALAN DESA CAHAYA 2,5,321.0,420600
14614,291211.0,3.6386708,101.5641815,Desa Merpati,Selangor,Kerling,JALAN MERPATI,5,152.0,189600
17056,290727.0,2.9212858,101.7373132,Desa Pelangi Condominium,Selangor,Kajang,PERSIARAN SUNGAI MERAB,5,272.0,291000
16784,291040.0,2.8013829,101.7496583,Desa Salak Permai,Selangor,Sepang,DESA SALAK PERMAI 2,5,197.0,271600
16775,291039.0,2.8001136,101.7245701,Desa Seri Setia,Selangor,Sepang,JALAN DSS 10,5,171.0,485740
15058,291308.0,2.8819474,101.6635128,Desa Timah Langat,Selangor,Cyberjaya,JALAN DELIMA 2,5,63.0,212000
9556,3900.0,3.02568,101.721001,Dream City,Selangor,Seri Kembangan,JALAN ANGGERIK THE MINES,5,528.0,504600
9579,264299.0,3.04838,101.791,Eastpark 72,Selangor,Cheras South,JALAN SHAHBANDAR 33/5,5,463.0,1480000
21748,291421.0,3.0785564,101.5458983,Emira Residence @ Shah Alam,Selangor,Shah Alam,JALAN AKUATIK A13/64A,5,623.0,595000
9677,4021.0,3.03645,101.707001,Fortune Park,Selangor,Seri Kembangan,SURIA PERDANA APARTMENT,5,361.0,382380
28367,,3.1693556,101.573556,Gugusan Kantan,Selangor,Kota Damansara,JALAN NURI PSB 7/4,5,206.0,124000
9834,264348.0,3.21966,101.754997,Hevea Kemensah,Selangor,Taman Melawati,JALAN HEVEA KEMENSAH,5,555.0,1451000
26662,415722.0,2.9670392,101.7896083,Jalan Reko,Selangor,Kajang,JALAN REKO,5,174.0,125600
16309,291325.0,3.227812,101.6342271,Kampung Baru Hulu Fri Kepong,Selangor,Kepong,JALAN 15,5,97.0,296000
15726,10059.0,2.953385,101.840115,Kampung Baru Semenyih,Selangor,Semenyih,JALAN 14,5,82.0,265000
22603,293700.0,2.6590782,101.5616343,"Kampung Baru, Tanjung Sepat",Selangor,Tanjong Sepat,LORONG 6,5,67.0,267400
10539,4880.0,2.9717838,101.5201438,Kampung Jalan Kebun,Selangor,Shah Alam,LORONG RABINGAN,5,337.0,638800
9711,264328.0,3.21242,3.0404344,Kampung Kuantan,Selangor,Klang,JALAN MERAH,5,130.0,388000
22582,293679.0,3.1399081,101.7868373,Kampung Lembah Jaya,Selangor,Ampang,JALAN 7,5,85.0,412516
10914,291362.0,3.2563726,101.5249743,Kampung Melayu Seri Kundang,Selangor,Rawang,LORONG C3,5,48.0,292000
16691,291372.0,3.2471122,101.6624817,Kampung Selayang Indah,Selangor,Selayang,JALAN INDAH 14,5,135.0,470000
17065,265614.0,2.955038,101.8261445,"Kaseh Heights, Semenyih",Selangor,Semenyih,JALAN SEMENYIH MEWAH 12,5,434.0,564800
10064,264408.0,3.147815,101.512704,Kayangan Heights,Selangor,Shah Alam,JALAN AKUATIK 12/77G,5,278.0,1916000
10072,4414.0,3.10072,101.599998,Kelana Parkview,Selangor,Kelana Jaya,JALAN SS6/2 KELAN PARK VIEW KONDO,5,454.0,454000
10079,264410.0,3.21353,101.761002,Kemensah Heights,Selangor,Taman Melawati,JALAN 5/1A,5,292.0,2320000
10082,4424.0,3.2175221,101.763717,Kemensah Villa Condominium,Selangor,Taman Melawati,JALAN MELATI INDAH 1,5,372.0,433000
10209,4551.0,2.97285,101.654999,La Thea Residences @ 16 Sierra,Selangor,Puchong South,JALAN SIERRA 10/1,5,476.0,517424
14412,8745.0,3.003727,101.541395,Lagoon Suites,Selangor,Kota Kemuning,JALAN ANGGERIK MALAXIS 31/181,5,548.0,410000
10249,264450.0,3.42055,101.625999,Laman GapiMas,Selangor,Serendah,GAPIMAS RESIDENCES,5,346.0,568444
24794,408424.0,2.9011035,101.6424203,Laman View,Selangor,Cyberjaya,JALAN LV 7,5,386.0,903902
22617,293714.0,3.0432265,101.7818561,Mahkota Hills,Selangor,Cheras South,JALAN MAHKOTA 7,5,428.0,964000
10372,4713.0,2.98503,101.661003,Mawar Jaya Apartment,Selangor,Puchong South,JALAN KP 4/4,5,112.0,74600
10471,4812.0,3.10574,101.636002,Menara Jaya,Selangor,Petaling Jaya,MENARA JAYA SEK.14 PJ,5,403.0,558000
10919,264587.0,2.91201,101.667999,Mirage By The Lake @ Perdana Lakeview West,Selangor,Cyberjaya,,5,592.0,827540
10611,4952.0,3.00453,101.752998,Mount Karunmas,Selangor,Kajang,JALAN KARUNMAS 5,5,247.0,252000
26922,415951.0,,,Mutiara Heights,Selangor,,JALAN MUTIARA 7,5,419.0,812000
14282,8615.0,3.011954,101.754599,"Pangsapuri Ghazal (Qasidah), Taman Impian Ehsan",Selangor,Balakong,JALAN GHAZAL 2,5,167.0,121000
14624,8957.0,3.171968,101.574486,Pangsapuri Ixora,Selangor,Kota Damansara,JALAN NURI 7/1A,5,228.0,145000
14671,9004.0,3.002088,101.599823,"Pangsapuri Orchid, Taman Puchong Prima",Selangor,Puchong,PERSIARAN PRIMA UTAMA,5,316.0,238000
15976,10309.0,2.990607,101.408874,Pangsapuri Pendamar B,Selangor,Port Klang,JALAN PENDAMARAN/KS5,5,152.0,99800
15997,10330.0,2.931455,101.315912,Pangsapuri Samudera,Selangor,Pulau Indah (Pulau Lumut),PERSIARAN MASJID SULTAN KS13,5,110.0,71400
14712,9045.0,3.019177,101.700333,Pangsapuri Seri Pagi,Selangor,Seri Kembangan,JALAN BS 4/3,5,231.0,162600
21769,291442.0,3.0815586,101.4793286,"Pangsapuri Seri Pegaga, Desa Alam",Selangor,Shah Alam,JALAN PEGAGA U12/1,5,322.0,255600
14716,9049.0,3.039072,101.70256,Pangsapuri Seri Siantan,Selangor,Seri Kembangan,JALAN SR 5/7,5,269.0,350000
11907,6244.0,3.0663,101.556999,Pangsapuri Suria Subang,Selangor,Subang Jaya,OFF JALAN PERSIARAN,5,332.0,282000
15093,263910.0,2.974081,101.800197,Pangsapuri Sutera ,Selangor,Kajang,JALAN SUTERA UTAMA,5,345.0,460000
28886,,3.0685435,101.4198505,Pangsapuri Villamas,Selangor,Klang,JALAN MUHIBBAH KU3,5,257.0,218000
10889,5229.0,3.15324,101.603996,Pelangi Astana,Selangor,Bandar Utama,PERSIARAN SURIAN PJU 6,5,263.0,277080
9071,3468.0,3.109428,101.588626,PPR lembah subang 2,Selangor,Kelana Jaya,JALAN PJU 1A/44,5,51.0,35000
23619,357459.0,3.3163994,101.276485,Rhu Permai,Selangor,Kuala Selangor,JALAN RHU 6,5,167.0,287600
11271,5608.0,3.18998,101.772003,Riverdale Park,Selangor,Ulu Kelang,JALAN BUKIT ANTARABANGSA,5,182.0,188000
22806,294286.0,3.1287343,101.8259397,Rumah Murah Bukit Kundang,Selangor,Hulu Langat,BT 15 JALAN ULU LANGAT,5,167.0,109200
23491,357254.0,3.2222114,101.5257377,Rumah Murah Kampung Ladang Baru Kuang,Selangor,Sungai Buloh,JALAN TERUNG,5,88.0,115800
11353,264722.0,3.08044,101.526001,"Section 10, Shah Alam",Selangor,Shah Alam,JALAN BENGKUNG 10/9,5,238.0,386000
11407,264762.0,3.18075,101.580002,"Section 8, Kota Damansara",Selangor,Kota Damansara,JALAN PEKAKA 8/15H,5,330.0,1333600
11411,264766.0,3.17504,101.580002,"Section 9, Kota Damansara",Selangor,Kota Damansara,JALAN RIMBA RIANG 9/4,5,451.0,1315000
11414,264769.0,3.10105,101.651001,"Section 9, Petaling Jaya",Selangor,Petaling Jaya,JALAN GASING,5,266.0,3010000
11447,264781.0,2.6028,101.688004,Sepang Gold Coast,Selangor,Tanjong Sepat,GOLD COST MORIB,5,155.0,75800
16263,10596.0,3.422428,101.571413,Seri Tanjung Apartment (Rose Court),Selangor,Hulu Selangor,JALAN TANJUNG,5,102.0,80000
11646,5983.0,2.9814381,101.7839407,Sri Camellia,Selangor,Kajang,JALAN PUTERI 7/1,5,455.0,386600
11647,5984.0,3.02392,101.625,Sri Camellia Apartment,Selangor,Bandar Puteri Puchong ,JALAN PUTERI 7/1,5,386.0,333200
11761,6098.0,3.21113,101.781998,"Sri Wira Apartment, Ukay Perdana",Selangor,Ulu Kelang,JALAN UKAY PERDANA,5,312.0,270800
11839,6176.0,3.08888,101.617996,Sungei Way (Sungai Way),Selangor,Petaling Jaya,JALAN SS9A/8,5,101.0,501000
11845,6182.0,3.14314,101.765999,Sunrise Park,Selangor,Ampang,JALAN 3,5,241.0,263600
28798,,3.0046109,101.6791814,Sunway Eastwood,Selangor,Seri Kembangan,JALAN SE1B,5,643.0,1995800
24965,414069.0,3.0275524,101.8134105,Sutera Pines,Selangor,Bandar Sungai Long,JALAN SUTERA PINES,5,393.0,454400
11958,264921.0,3.19405,101.766998,Taman Andaman Ukay,Selangor,Ulu Kelang,JALAN ANDAMAN 5,5,469.0,1020000
12076,6413.0,3.15723,101.777,Taman Bukit Indah,Selangor,Ampang,JALAN LEMBAH TTDI 7,61,493.0,1618435
12250,265033.0,3.34005,101.526001,Taman Desa Mas,Selangor,Bandar Country Homes,JALAN DM 1,61,269.0,266968
12478,265117.0,3.00836,101.448997,Taman Klang Jaya,Selangor,Klang,JALAN SERULING 50,61,197.0,401689
13486,7823.0,3.326695,101.58854,Taman Rawang Perdana,Selangor,Rawang,JALAN RP 10/6,61,224.0,280408
13149,265410.0,3.02486,101.739998,Taman Taming Jaya,Selangor,Balakong,JALAN TAMING SARI 2,61,289.0,345033
16772,11102.0,3.004207,101.413356,Bandar Sultan Sulaiman,Selangor,Port Klang,JALAN 3,60,124.0,121679
9867,4211.0,3.190185,101.59181,Idaman Apartment,Selangor,Damansara Damai,JALAN PJU 10/1,60,189.0,122819
10567,263849.0,3.16497,101.610001,Metropolitan Square,Selangor,Damansara Perdana,JALAN PJU 8/1,60,521.0,507034
15996,10329.0,3.053729,101.482617,Pangsapuri Rimba 2,Selangor,Shah Alam,JALAN LENGKUAS 16/19,60,238.0,163517
14866,9199.0,3.028841,101.587937,Rhythm Avenue,Selangor,USJ,PERSIARAN KEWAJIPAN,60,334.0,304937
27211,416235.0,3.6695356,100.9915662,Taman Bedena,Selangor,Sungai Besar,JALAN KAYU MANIS,5,122.0,136000
28559,,3.041857,101.4881155,Taman Bellina,Selangor,Shah Alam,JALAN BAHULU 36/24,5,336.0,436000
12030,264945.0,2.799164,101.505062,Taman Beringin,Selangor,Banting,JALAN LANG 4,5,109.0,162600
23670,357508.0,0.0,0.0,"Taman Berkat, Sabak Bernam",Selangor,Sabak Bernam,JALAN 5,5,75.0,111600
12051,264954.0,3.14104,101.778,Taman Bukit Ampang,Selangor,Ampang,JALAN BERLIAN,5,339.0,581000
27225,416247.0,0.0,0.0,Taman Bukit Cahaya (Cempaka),Selangor,Serendah,JALAN CEMPAKA 4,5,160.0,266200
23119,399844.0,3.2145346,101.4955054,Taman Bukit Jugra,Selangor,Sungai Buloh,JALAN U17/23,5,399.0,475000
12094,264969.0,3.04097,101.636002,Taman Bukit Kinrara,Selangor,Bandar Kinrara Puchong,JALAN TBK 1/13,5,405.0,539000
23518,357301.0,3.0537314,101.7977716,"Taman Bukit Permai, Cheras",Selangor,Cheras South,JALAN BUKIT PERMAI 1/2,5,334.0,515000
23614,357455.0,3.0163213,101.4710083,Taman Bunga Ros,Selangor,Klang,JALAN BENDAHARA 61,5,224.0,304000
28466,,2.9235416,101.7370978,Taman Casa Mekar,Selangor,Kajang,JALAN CASA MEKAR 3,5,295.0,534000
23124,357248.0,2.9319853,101.8318469,Taman Dalma,Selangor,Semenyih,JALAN DALMA 4,5,192.0,159000
23568,357373.0,2.8298823,101.6195535,Taman Desa Changgang Jaya,Selangor,Banting,JALAN 4,5,60.0,107357
28475,,2.8933438,101.7981501,Taman Desa Mahkota,Selangor,Kajang,JALAN 4,5,97.0,516500
12269,6606.0,2.9112598896027,101.7379989624,Taman Desa Saujana,Selangor,Kajang,JALAN SAUJANA 3/1,5,180.0,408800
22671,293765.0,3.049409,101.4096833,Taman Hijrah 2,Selangor,Klang,JALAN 1B/KU4,5,285.0,350000
28388,,2.896533,101.778573,Taman Idaman Bangi,Selangor,Bangi,JALAN IDAMAN BANGI 1,5,461.0,607282
28393,,0.0,0.0,Taman Ijok Damai,Selangor,Kuala Selangor,JALAN IJOK DAMAI,5,118.0,518000
23663,357501.0,0.0,0.0,"Taman Indah, Klang",Selangor,Klang,JALAN LIMAU KASTURI 11,5,220.0,252000
23459,357190.0,3.13389,101.387009,Taman Intan 7,Selangor,Kapar,JALAN HAMZAH ALANG 63,5,121.0,136000
23416,300299.0,3.1442224,101.3773706,Taman Intan Jaya I-III,Selangor,Kapar,LORONG RAJA NALA 6B,5,231.0,284000
23739,357575.0,3.0530728,101.750079,Taman Jaya Baru,Selangor,Cheras South,JALAN JAYA BARU 5,5,387.0,446000
23837,357764.0,0.0,0.0,Taman jenderam Damai,Selangor,Dengkil,JALAN JD 3/4,5,208.0,919199
23756,357593.0,2.9745986,101.4873396,Taman Johan Setia,Selangor,Klang,LORONG IKHLAS 6A/KS08,5,217.0,316000
28398,,2.9570102,101.7862489,Taman Kayu Manis,Selangor,Kajang,JALAN KAYUMANIS 2,5,357.0,1060000
23130,408279.0,0.0,0.0,Taman Kemuning,Selangor,Banting,JALAN KEMUNING 8,5,108.0,140000
12466,265113.0,3.14082,101.777,Taman Kesuma,Selangor,Ampang,JALAN KESUMA,5,361.0,666000
23760,357597.0,2.9590236,101.5307319,Taman Khalid Al Walid,Selangor,Shah Alam,JALAN TANJUNG API-API 30/10,5,238.0,332000
12518,265137.0,3.09796,101.802002,Taman Lagenda Suria,Selangor,Hulu Langat,JALAN LAGENDA SURIA,5,345.0,436000
22770,293850.0,3.0215818,101.4774351,"Taman Mesra Indah, Klang",Selangor,Klang,LORONG SAMARINDA 20B,5,206.0,264200
22776,293856.0,3.2636097,101.3079355,"Taman Muara, Sungai Buluh",Selangor,Jeram,JALAN MUARA 22,5,154.0,375260
22781,293861.0,3.7600903,100.9786373,"Taman Muhibbah, Sabak Bernam",Selangor,Sabak Bernam,JALAN 12,5,51.0,72000
22797,293877.0,3.0507521,101.7465953,Taman Oasis,Selangor,Cheras South,JALAN OASIS 2,5,586.0,911600
23751,357588.0,3.5731923,101.6593832,Taman Padang Tembak,Selangor,Kuala Kubu Baru,TAMAN PADANG TEMBAK,5,107.0,390000
22811,293885.0,2.9082036,101.4681815,Taman Panglima,Selangor,Telok Panglima Garang,JALAN LELA,5,182.0,246000
22812,293886.0,2.9823576,101.7851131,Taman Pasir Emas,Selangor,Kajang,JALAN PASIR EMAS 7,5,316.0,407000
23489,357253.0,3.0269912,101.4221786,Taman Pelabuhan (Port Garden),Selangor,Port Klang,LORONG TENGGIRI 1,5,267.0,502200
12743,7080.0,3.13053,101.776001,Taman Permai Jaya,Selangor,Ampang,JALAN PERMAI JAYA 3,5,161.0,179000
22819,293893.0,2.9457609,101.8375659,"Taman Permai, Semenyih",Selangor,Semenyih,JALAN KENANGA 1/4,5,218.0,317000
27577,416571.0,0.0,0.0,Taman Perwira / Taman Setia Gombak,Selangor,Gombak,JALAN BERLIAN 1,5,288.0,846000
14711,9044.0,3.139671,101.752425,Taman Pinggiran Cempaka,Selangor,Ampang,JALAN PINGGIRAN CEMPAKA,5,416.0,375600
28503,,3.4274587,101.1627198,Taman Radin Jaya,Selangor,Tanjong Karang,JALAN 6,5,272.0,406000
12818,265257.0,2.98245,101.755997,Taman Ramal Indah,Selangor,Kajang,JALAN RAMAL 2,5,184.0,228300
27635,416627.0,0.0,0.0,"Taman Samudra, Ulu Bernam",Selangor,Sabak Bernam,JALAN SAMUDRA 7,5,98.0,139300
28515,,3.020807,101.8068539,Taman Saujana Damai,Selangor,Kajang,JALAN SAUJANA DAMAI 3,5,250.0,494000
23763,357600.0,3.1902404,101.3142696,Taman Sejahtera,Selangor,Jeram,JALAN LANGSAT,5,161.0,231600
12880,265276.0,3.02524,101.783997,Taman Sekamat,Selangor,Kajang,JALAN 4,5,204.0,400000
28213,,3.5637634,101.6695595,Taman Selesa,Selangor,Kuala Kubu Baru,JALAN SELESA 3,5,142.0,220000
23260,357519.0,3.0875454,101.3806329,Taman Sementa Jaya,Selangor,Klang,JALAN SEMENTA JAYA 3/KU16,5,288.0,375378
16589,10922.0,3.0928477,101.3782426,Taman Sementa Utama,Selangor,Klang,JALAN SEMENTA UTAMA,5,142.0,101000
27663,416652.0,2.9543809,101.8451196,Taman Semenyih,Selangor,Semenyih,JALAN SEMENYIH 2,5,179.0,272000
23502,357285.0,2.9840452,101.8640389,Taman Semenyih Permata,Selangor,Semenyih,JALAN SEMENYIH PERMATA 9,5,212.0,274600
23617,357458.0,3.0378473,101.4340596,Taman Sepakat,Selangor,Klang,JALAN MASTIKA,5,255.0,649000
23866,366942.0,0.0,0.0,"Taman Seri Sentosa, Sepang",Selangor,Sepang,JALAN SRI SENTOSA 3,5,214.0,466600
23364,357381.0,3.3715428,101.6143637,Taman Seri Serendah,Selangor,Serendah,JALAN MELUR 2/4A,5,57.0,251000
28542,,2.7501254,101.43639,"Taman Sri Bayu, Morib",Selangor,Banting,BATU 27,5,118.0,309000
23830,357757.0,3.3785954,101.3956523,Taman Sri Cahaya,Selangor,Batang Berjuntai,JALAN 3,5,88.0,155000
23738,357574.0,3.16634,101.43718,Taman Sri Cerakah,Selangor,Kapar,JALAN CERAKAH 3,5,137.0,150000
23860,366936.0,0.0,0.0,"Taman Sri Intan, Kajang",Selangor,Kajang,JALAN INTAN 6,5,221.0,306900
22832,357158.0,3.1403446,101.4431818,"Taman Sri Mewah, Klang",Selangor,Klang,JALAN MERANTI BUNGA 7,5,247.0,336000
28531,,0.0,0.0,Taman Sri Pelangi,Selangor,,P/L 590,5,234.0,633280
23824,357750.0,0.0,0.0,Taman Sri Purnama,Selangor,Batang Berjuntai,JALAN SRI PURNAMA 4,5,49.0,81000
13087,265374.0,2.98823,101.778999,Taman Sri Saga,Selangor,Kajang,JALAN BENTARA 4,5,198.0,196200
22693,293643.0,3.0128751,101.4676683,Taman Sri Sentosa Jaya,Selangor,Klang,JALAN DATO YUSUF SHAHBUDIN 29A,5,110.0,79000
13102,265381.0,3.17653,101.760002,Taman Sri Ukay,Selangor,Ulu Kelang,JALAN 7,5,341.0,1346000
10976,264603.0,3.0745599,101.5999286,Taman Subang Indah PJS 10,Selangor,Bandar Sunway,JALAN PJS 10/12,5,435.0,569000
16245,10578.0,2.9926208,101.4101283,Taman Sungai Aur,Selangor,Port Klang,LORONG SELAT SELATAN 10,5,247.0,202000
22743,293830.0,3.4102607,101.2784028,Taman Tan Sri Dato Manickavasagam,Selangor,Kuala Selangor,JALAN 4,5,111.0,176800
9300,267077.0,3.0325155,101.4175203,Taman Udang Kuning,Selangor,Shah Alam,LORONG UDANG KUNING 8A/KS3,5,203.0,260000
23514,357297.0,3.0255462,101.4513625,"Taman Wira, Klang",Selangor,Klang,JALAN SRI TANJUNG 1,5,295.0,332200
13621,265559.0,3.0325,101.572998,Tanamera,Selangor,Shah Alam,JALAN KASTURI,5,509.0,994400
28329,,0.0,0.0,Tanjung Keramat (Pekan Kuala Selangor),Selangor,Kuala Selangor,,5,445.0,622200
13306,265477.0,3.18135,101.602997,The Airie,Selangor,Damansara Perdana,BAYU MERANTI,5,934.0,2330000
